cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_type_num,education_num,marital_status_num
10278,30,0.10200498319426096,0.3913043478260869,full-time,Advanced,married,0.8,0.0,,0.5
10279,41,0.12708817578301365,0.32608695652173914,full-time,Some College,married,0.2,0.0,,0.5
10280,44,0.20568217922777207,0.0,part-time,graduate,single,0.4,0.3333333333333333,1.0,0.0
10281,39,0.4138726777144194,0.2753623188405797,full-time,graduate,married,0.4,0.0,1.0,0.5
10282,23,0.005016638517750527,0.3115942028985507,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
10283,30,0.5718967910235614,0.021739130434782608,full-time,bachelor,married,0.2,0.0,0.5,0.5
10284,49,0.6019966221300647,0.5942028985507247,full-time,graduate,married,0.0,0.0,1.0,0.5
10285,33,0.0,0.16666666666666666,full-time,bachelor,divorced,0.4,0.0,0.5,1.0
10286,36,0.2784234377351549,0.03623188405797101,self-employed,graduate,married,0.2,0.6666666666666666,1.0,0.5
10287,46,0.15969632614839216,0.0072463768115942,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
10288,27,0.08528285480175915,0.6956521739130436,full-time,bachelor,single,0.0,0.0,0.5,0.0
10289,32,0.42641427400879583,0.24637681159420288,full-time,Some College,married,0.4,0.0,,0.5
10290,42,0.0,0.7753623188405798,part-time,Some College,married,0.4,0.3333333333333333,,0.5
10291,31,0.13962977207739,0.057971014492753624,full-time,bachelor,married,0.0,0.0,0.5,0.5
10292,22,0.11203826022976202,0.11594202898550723,full-time,Some College,married,0.0,0.0,,0.5
10293,48,0.09448002541763514,0.18840579710144925,full-time,Some College,married,0.2,0.0,,0.5
10294,23,0.4431364024012976,0.2681159420289855,full-time,Advanced,single,0.2,0.0,,0.0
10295,41,0.7951372050634604,0.8623188405797102,full-time,Some College,married,0.4,0.0,,0.5
10296,34,0.07692179060550824,0.34057971014492755,part-time,Some College,divorced,0.0,0.3333333333333333,,1.0
10297,42,0.8018260564204611,0.2391304347826087,full-time,graduate,single,0.0,0.0,1.0,0.0
10298,36,0.0735773649270079,0.5869565217391306,full-time,Some College,married,0.2,0.0,,0.5
10299,45,0.1237437501045133,0.7608695652173914,full-time,Some College,married,0.6000000000000001,0.0,,0.5
10300,23,0.05351081085600573,0.4130434782608696,self-employed,Some College,single,0.0,0.6666666666666666,,0.0
10301,42,0.22909315897727459,0.12318840579710144,full-time,bachelor,married,0.4,0.0,0.5,0.5
10302,62,0.1145465794886373,0.4347826086956522,full-time,bachelor,married,0.2,0.0,0.5,0.5
10303,49,0.3051788431631578,0.2826086956521739,full-time,Advanced,married,0.8,0.0,,0.5
10304,29,0.19314058293339573,0.2753623188405797,full-time,bachelor,single,0.0,0.0,0.5,0.0
10305,42,0.0,0.2246376811594203,full-time,Some College,married,0.6000000000000001,0.0,,0.5
10306,28,0.5752412167020617,0.3913043478260869,self-employed,bachelor,married,0.2,0.6666666666666666,0.5,0.5
10307,38,0.0,0.7318840579710146,full-time,Some College,married,0.2,0.0,,0.5
10308,28,0.4155448905536696,0.19565217391304346,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
10309,49,0.14464641059514052,0.5362318840579711,full-time,Advanced,married,0.6000000000000001,0.0,,0.5
10310,33,0.015049915553251608,0.4420289855072464,full-time,Some College,married,0.2,0.0,,0.5
10311,46,0.07524957776625807,0.04347826086956522,full-time,high school,married,0.8,0.0,0.0,0.5
10312,59,0.3678868246350395,0.7536231884057971,part-time,bachelor,married,0.4,0.3333333333333333,0.5,0.5
10313,53,0.06270798147188172,0.17391304347826086,full-time,Advanced,single,0.0,0.0,,0.0
10314,41,0.33778699352853625,0.13043478260869565,full-time,bachelor,single,0.0,0.0,0.5,0.0
10315,57,0.023410979749502514,0.7971014492753623,full-time,high school,married,0.2,0.0,0.0,0.5
10316,51,0.31772043945753414,0.463768115942029,self-employed,bachelor,single,0.2,0.6666666666666666,0.5,0.0
10317,28,0.03511646962425377,0.2173913043478261,full-time,Some College,married,0.2,0.0,,0.5
10318,38,0.3687229310546646,0.7318840579710146,full-time,Some College,single,0.0,0.0,,0.0
10319,34,0.39380612364341727,0.38405797101449274,contract,Advanced,married,0.8,1.0,,0.5
10320,36,0.1563519004698918,0.3333333333333333,part-time,bachelor,married,0.2,0.3333333333333333,0.5,0.5
10321,38,0.8344342067858397,0.30434782608695654,self-employed,bachelor,married,0.2,0.6666666666666666,0.5,0.5
10322,55,0.2842761826725305,0.14492753623188406,full-time,graduate,divorced,0.2,0.0,1.0,1.0
10323,38,0.19146837009414555,0.6666666666666667,full-time,Some College,single,0.0,0.0,,0.0
10324,47,0.6973127539673248,0.6086956521739131,contract,Advanced,single,0.4,1.0,,0.0
10325,37,0.26755405428002876,0.36231884057971014,part-time,graduate,married,0.2,0.3333333333333333,1.0,0.5
10326,34,0.34949248340328753,0.15217391304347824,full-time,Some College,married,0.4,0.0,,0.5
10327,28,0.01421380913362652,0.18115942028985507,full-time,graduate,single,0.4,0.0,1.0,0.0
10328,38,0.1555157940502667,0.3550724637681159,full-time,bachelor,married,0.0,0.0,0.5,0.5
10329,23,0.1463186234343907,0.021739130434782608,part-time,bachelor,single,0.0,0.3333333333333333,0.5,0.0
10330,35,0.2391264360127757,0.6376811594202899,full-time,bachelor,married,0.0,0.0,0.5,0.5
10331,38,0.7926288858045851,0.021739130434782608,contract,bachelor,married,0.0,1.0,0.5,0.5
10332,51,0.0,0.5217391304347827,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
10333,22,0.010033277035501081,0.34057971014492755,full-time,bachelor,single,0.0,0.0,0.5,0.0
10334,47,0.15049915553251617,0.34057971014492755,full-time,bachelor,married,1.0,0.0,0.5,0.5
10335,57,0.5626996204076854,0.39855072463768115,full-time,graduate,divorced,0.2,0.0,1.0,1.0
10336,50,0.11287436664938713,0.3695652173913043,self-employed,high school,married,0.6000000000000001,0.6666666666666666,0.0,0.5
10337,35,0.06605240715038208,0.4420289855072464,full-time,high school,single,0.2,0.0,0.0,0.0
10338,43,0.3327703550107858,0.5652173913043479,part-time,Some College,married,0.4,0.3333333333333333,,0.5
10339,31,0.568552365345061,0.08695652173913043,full-time,Some College,single,0.2,0.0,,0.0
10340,19,0.12625206936338854,0.06521739130434784,contract,bachelor,single,0.0,1.0,0.5,0.0
10341,48,0.10200498319426096,0.4130434782608696,full-time,bachelor,married,0.0,0.0,0.5,0.5
10342,36,0.0,0.3333333333333333,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
10343,27,0.3185565458771592,0.06521739130434784,part-time,bachelor,single,0.0,0.3333333333333333,0.5,0.0
10344,26,0.019230447651377047,0.07246376811594202,full-time,bachelor,single,0.4,0.0,0.5,0.0
10345,34,0.23160147823614988,0.40579710144927533,full-time,Some College,married,0.6000000000000001,0.0,,0.5
10346,39,0.04598585307937994,0.6884057971014493,part-time,bachelor,single,0.0,0.3333333333333333,0.5,0.0
10347,50,0.012541596294376345,0.818840579710145,full-time,graduate,married,1.0,0.0,1.0,0.5
10348,50,0.5919633450945636,0.5434782608695653,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
10349,27,0.35367301550141295,0.3695652173913043,full-time,bachelor,married,0.4,0.0,0.5,0.5
10350,25,0.06019966221300646,0.4565217391304348,full-time,Some College,single,0.0,0.0,,0.0
10351,47,0.15718800688951687,0.13768115942028986,full-time,Some College,married,0.8,0.0,,0.5
10352,20,0.0,0.15942028985507245,full-time,bachelor,single,0.2,0.0,0.5,0.0
10353,25,0.0,0.4927536231884058,self-employed,high school,single,0.2,0.6666666666666666,0.0,0.0
10354,52,0.13377702714001435,0.6231884057971016,full-time,Some College,divorced,0.0,0.0,,1.0
10355,32,0.28762060835103087,0.7173913043478262,full-time,bachelor,single,0.0,0.0,0.5,0.0
10356,28,0.0978244510961355,0.2028985507246377,full-time,Some College,single,0.2,0.0,,0.0
10357,49,0.03929700172237921,0.36231884057971014,full-time,high school,married,0.4,0.0,0.0,0.5
10358,42,0.023410979749502514,0.4420289855072464,part-time,high school,married,0.2,0.3333333333333333,0.0,0.5
10359,42,0.5150415544890553,0.10144927536231885,full-time,Advanced,married,0.6000000000000001,0.0,,0.5
10360,32,0.43979197672279724,0.6594202898550726,self-employed,Some College,single,0.4,0.6666666666666666,,0.0
10361,30,0.08695506764100933,0.7173913043478262,full-time,bachelor,married,0.2,0.0,0.5,0.5
10362,21,0.0,0.02898550724637681,full-time,Some College,married,0.0,0.0,,0.5
10363,42,0.6680490292804467,0.673913043478261,part-time,Advanced,married,0.8,0.3333333333333333,,0.5
10364,24,0.0,0.2681159420289855,full-time,Some College,single,0.0,0.0,,0.0
10365,26,0.18394341231751973,0.04347826086956522,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
10366,39,0.8745673149278439,0.5072463768115942,full-time,bachelor,single,0.2,0.0,0.5,0.0
10367,29,0.11705489874751254,0.782608695652174,full-time,Some College,single,0.0,0.0,,0.0
10368,45,0.0066888513570007024,0.7753623188405798,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
10369,44,0.7223959465560775,0.7246376811594203,full-time,bachelor,married,0.0,0.0,0.5,0.5
10370,43,0.11705489874751254,0.18840579710144925,part-time,Some College,single,0.0,0.3333333333333333,,0.0
10371,32,0.11287436664938713,0.2246376811594203,contract,Some College,married,0.0,1.0,,0.5
10372,40,0.4548418922760489,1.0,full-time,bachelor,married,0.2,0.0,0.5,0.5
10373,57,0.07190515208775772,0.30434782608695654,self-employed,high school,married,0.0,0.6666666666666666,0.0,0.5
10374,47,0.020902660490627223,0.07971014492753623,full-time,high school,married,0.4,0.0,0.0,0.5
10375,50,0.0953161318372602,0.021739130434782608,full-time,Some College,married,0.8,0.0,,0.5
10376,20,0.005016638517750527,0.15942028985507245,full-time,graduate,single,0.2,0.0,1.0,0.0
10377,20,0.0,0.15942028985507245,full-time,high school,married,0.0,0.0,0.0,0.5
10378,60,0.0,0.3115942028985507,part-time,bachelor,single,0.0,0.3333333333333333,0.5,0.0
10379,23,0.0,0.4202898550724638,full-time,high school,married,0.0,0.0,0.0,0.5
10380,34,0.28845671477065593,0.13043478260869565,full-time,bachelor,married,0.4,0.0,0.5,0.5
10381,29,0.3687229310546646,0.32608695652173914,full-time,Some College,married,0.0,0.0,,0.5
10382,45,0.4498252537582983,0.2173913043478261,full-time,Advanced,married,0.2,0.0,,0.5
10383,45,0.24999581946790186,0.2391304347826087,full-time,graduate,married,0.4,0.0,1.0,0.5
10384,26,0.03511646962425377,0.014492753623188408,full-time,Some College,married,0.6000000000000001,0.0,,0.5
10385,33,0.44898914733867323,0.572463768115942,full-time,graduate,single,0.0,0.0,1.0,0.0
10386,40,0.24163475527165093,0.2028985507246377,full-time,Some College,married,0.0,0.0,,0.5
10387,52,0.07943010986438354,0.38405797101449274,full-time,bachelor,married,0.0,0.0,0.5,0.5
10388,37,0.30601494958278286,0.36231884057971014,full-time,high school,married,0.4,0.0,0.0,0.5
10389,38,0.1856156251567699,0.06521739130434784,full-time,bachelor,single,0.2,0.0,0.5,0.0
10390,34,0.07692179060550824,0.5579710144927538,full-time,Some College,married,0.6000000000000001,0.0,,0.5
10391,42,0.03929700172237921,0.0072463768115942,part-time,bachelor,married,0.6000000000000001,0.3333333333333333,0.5,0.5
10392,43,0.3001622046454072,0.0072463768115942,full-time,Some College,married,0.4,0.0,,0.5
10393,34,0.08444674838213409,0.7681159420289856,full-time,high school,single,0.2,0.0,0.0,0.0
10394,40,0.2065182856473972,1.0,full-time,high school,divorced,0.2,0.0,0.0,1.0
10395,24,0.025919299008377777,0.3695652173913043,full-time,Advanced,single,0.2,0.0,,0.0
10396,20,0.0,0.15217391304347824,full-time,graduate,single,0.2,0.0,1.0,0.0
10397,68,0.12876038862226383,0.3550724637681159,full-time,graduate,married,0.4,0.0,1.0,0.5
10398,43,0.5601913011488101,0.16666666666666666,full-time,Advanced,married,0.0,0.0,,0.5
10399,45,0.29012892760990616,0.36231884057971014,full-time,high school,married,0.0,0.0,0.0,0.5
10400,48,0.5702245781843113,0.2753623188405797,full-time,graduate,divorced,0.0,0.0,1.0,1.0
10401,21,0.012541596294376345,0.19565217391304346,full-time,high school,married,0.2,0.0,0.0,0.5
10402,38,0.16638517750539286,0.5579710144927538,full-time,graduate,married,0.2,0.0,1.0,0.5
10403,43,0.18310730589789467,0.38405797101449274,full-time,high school,married,0.2,0.0,0.0,0.5
10404,58,0.020066554071002135,0.5507246376811594,self-employed,Some College,divorced,0.2,0.6666666666666666,,1.0
10405,25,0.04682195949900503,0.07971014492753623,full-time,Some College,single,0.4,0.0,,0.0
10406,44,0.31103158810053344,0.5144927536231885,full-time,bachelor,married,0.2,0.0,0.5,0.5
10407,25,0.14046587849701506,0.16666666666666666,self-employed,Advanced,married,0.0,0.6666666666666666,,0.5
10408,49,0.2800956505744051,0.18840579710144925,self-employed,bachelor,married,0.2,0.6666666666666666,0.5,0.5
10409,49,0.13795755923813982,0.6811594202898551,self-employed,Some College,single,0.0,0.6666666666666666,,0.0
10410,30,0.12290764368488818,0.6449275362318841,part-time,graduate,married,0.4,0.3333333333333333,1.0,0.5
10411,43,0.09113559973913479,0.2246376811594203,full-time,high school,married,0.0,0.0,0.0,0.5
10412,47,0.22825705255764953,0.09420289855072464,full-time,Some College,married,0.2,0.0,,0.5
10413,24,0.0066888513570007024,0.014492753623188408,full-time,high school,single,0.8,0.0,0.0,0.0
10414,49,0.7566763097607062,0.6231884057971016,contract,bachelor,married,0.2,1.0,0.5,0.5
10415,23,0.0,0.36231884057971014,full-time,bachelor,married,0.0,0.0,0.5,0.5
10416,33,0.2299292653968997,0.2826086956521739,full-time,graduate,married,0.0,0.0,1.0,0.5
10417,30,0.18979615725489538,0.5797101449275363,contract,bachelor,married,0.4,1.0,0.5,0.5
10418,45,0.05434691727563082,0.38405797101449274,part-time,high school,married,0.2,0.3333333333333333,0.0,0.5
10419,56,0.07692179060550824,0.10869565217391305,full-time,Some College,married,0.2,0.0,,0.5
10420,25,0.23829032959315058,0.03623188405797101,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
10421,43,0.12457985652413836,0.2536231884057971,part-time,graduate,single,0.4,0.3333333333333333,1.0,0.0
10422,35,0.7014932860654504,0.5434782608695653,full-time,Some College,married,0.4,0.0,,0.5
10423,37,0.223240414039899,0.18115942028985507,full-time,Some College,married,0.8,0.0,,0.5
10424,49,0.0727412585073828,0.19565217391304346,contract,bachelor,single,0.0,1.0,0.5,0.0
10425,34,0.12876038862226383,0.9202898550724639,full-time,high school,married,0.0,0.0,0.0,0.5
10426,62,0.36955903747428964,0.4130434782608696,self-employed,high school,single,0.2,0.6666666666666666,0.0,0.0
10427,49,0.06270798147188172,0.3115942028985507,full-time,Some College,married,0.6000000000000001,0.0,,0.5
10428,38,0.5041721710339291,0.37681159420289856,full-time,high school,married,0.4,0.0,0.0,0.5
10429,38,0.17474624170164374,0.3550724637681159,contract,graduate,divorced,0.0,1.0,1.0,1.0
10430,20,0.0,0.15217391304347824,full-time,high school,single,0.2,0.0,0.0,0.0
10431,31,0.28176786341365523,0.07971014492753623,part-time,graduate,married,0.2,0.3333333333333333,1.0,0.5
10432,36,0.2458152873697764,0.2826086956521739,full-time,graduate,divorced,0.4,0.0,1.0,1.0
10433,66,0.13377702714001435,0.8695652173913043,full-time,graduate,married,0.0,0.0,1.0,0.5
10434,57,0.40551161351816856,0.601449275362319,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
10435,18,0.0,0.021739130434782608,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
10436,43,0.17307402886239356,0.5144927536231885,part-time,Advanced,married,0.2,0.3333333333333333,,0.5
10437,23,0.01839434123175196,0.40579710144927533,full-time,Some College,single,0.0,0.0,,0.0
10438,54,0.28344007625290546,0.39855072463768115,full-time,Advanced,married,0.2,0.0,,0.5
10439,39,0.6546713265664453,0.6884057971014493,full-time,Advanced,married,0.0,0.0,,0.5
10440,43,0.44898914733867323,0.2536231884057971,full-time,bachelor,single,0.0,0.0,0.5,0.0
10441,25,0.0,0.39855072463768115,part-time,bachelor,single,0.4,0.3333333333333333,0.5,0.0
10442,43,0.02926372468687813,0.13043478260869565,contract,high school,married,0.2,1.0,0.0,0.5
10443,29,0.6463102623701944,0.40579710144927533,full-time,Advanced,married,0.4,0.0,,0.5
10444,30,0.005016638517750527,0.2826086956521739,full-time,high school,married,0.2,0.0,0.0,0.5
10445,51,0.13628534639888965,0.6304347826086958,part-time,graduate,married,0.2,0.3333333333333333,1.0,0.5
10446,20,0.13795755923813982,0.18115942028985507,full-time,Some College,single,0.0,0.0,,0.0
10447,42,0.24414307453052622,0.10144927536231885,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
10448,29,0.3302620357519105,0.818840579710145,self-employed,Advanced,married,0.2,0.6666666666666666,,0.5
10449,37,0.568552365345061,0.13768115942028986,full-time,graduate,married,0.2,0.0,1.0,0.5
10450,20,0.0,0.16666666666666666,full-time,graduate,single,0.2,0.0,1.0,0.0
10451,35,0.4431364024012976,0.782608695652174,full-time,Advanced,single,0.2,0.0,,0.0
10452,48,0.03428036320462868,0.30434782608695654,part-time,Some College,single,0.4,0.3333333333333333,,0.0
10453,27,0.09280781257838497,0.2246376811594203,full-time,high school,married,0.2,0.0,0.0,0.5
10454,52,0.21487934984364807,0.18115942028985507,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
10455,56,0.0,0.057971014492753624,full-time,bachelor,single,0.4,0.0,0.5,0.0
10456,30,0.18394341231751973,0.34057971014492755,full-time,Some College,married,0.2,0.0,,0.5
10457,30,0.19397668935302084,0.4855072463768116,full-time,bachelor,married,0.2,0.0,0.5,0.5
10458,25,0.07859400344475845,0.09420289855072464,full-time,Some College,divorced,0.4,0.0,,1.0
10459,35,0.18477951873714485,0.34057971014492755,full-time,high school,married,0.4,0.0,0.0,0.5
10460,70,0.0,0.3550724637681159,full-time,bachelor,married,0.2,0.0,0.5,0.5
10461,36,0.09698834467651044,0.49999999999999994,full-time,Advanced,married,0.2,0.0,,0.5
10462,37,0.567716258925436,0.13768115942028986,full-time,bachelor,married,0.8,0.0,0.5,0.5
10463,36,0.3210648651360345,0.6594202898550726,full-time,graduate,married,0.0,0.0,1.0,0.5
10464,48,0.642965836691694,0.2318840579710145,full-time,graduate,divorced,0.2,0.0,1.0,1.0
10465,40,0.2734067992174044,0.3913043478260869,full-time,Some College,married,0.2,0.0,,0.5
10466,38,0.3979866557415427,0.5434782608695653,full-time,Advanced,married,0.4,0.0,,0.5
10467,27,0.09866055751576061,0.4782608695652174,full-time,Some College,single,0.0,0.0,,0.0
10468,30,0.14381030417551546,0.18115942028985507,full-time,high school,married,0.4,0.0,0.0,0.5
10469,40,0.1463186234343907,0.5289855072463768,full-time,high school,married,0.2,0.0,0.0,0.5
