cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
10899.98,50,29300,3.5,part time,Graduate,Married,0
10899.98,40,139602,5.6,Full-time,Some College,Married,3
10899.98,53,100200,6.5,full-time,Advanced,Married,0
10899.98,49,89500,5.7,self employed,Bachelor,Married,0
10899.98,41,81800,9.7,part-time,Advanced,Married,0
10899.98,26,49700,8.9,full-time,Bachelor,Married,1
10899.98,26,20600,1.4,ft,High School,Married,1
10899.98,30,42700,8.2,Full-time,Advanced,Single,1
10899.98,53,139602,2.8,fulltime,Advanced,Married,1
10899.98,31,20000,5.8,Full-time,Bachelor,Single,1
10899.98,36,54900,6.7,Full-time,Some College,Married,1
10899.98,40,34800,7.5,fulltime,Some College,Married,2
10899.98,40,36000,12.9,ft,High School,Married,2
10899.98,30,62000,5.9,self emp,Bachelor,Married,0
10899.98,35,28000,3.6,fulltime,Some College,Single,2
10899.98,34,139602,3.3,Full-time,Graduate,Divorced,0
10899.98,45,49000,2.6,self-employed,Bachelor,Married,0
10899.98,45,57000,4.4,Full-time,Graduate,Single,1
10899.98,25,20800,2.8,Full-time,Some College,Single,0
10899.98,44,25000,7.8,fulltime,Bachelor,Single,0
10899.98,44,78800,7.5,self employed,Advanced,Divorced,1
10899.98,40,28600,11.1,Full-time,Some College,Married,0
10899.98,40,64800,14.0,fulltime,Advanced,Married,1
10899.98,30,20000,6.8,self emp,Bachelor,Single,0
10899.98,35,34600,6.7,Full-time,High School,Married,2
10899.98,32,77100,6.6,pt,Graduate,Single,1
10899.98,39,27600,1.6,ft,High School,Single,0
10899.98,51,85900,4.4,Full-time,Some College,Married,2
10899.98,21,20000,3.9,self-employed,Some College,Single,1
10899.98,56,20000,13.8,pt,Bachelor,Single,0
10899.98,33,50900,2.7,part-time,Advanced,Married,4
10899.98,25,48900,2.2,ft,Bachelor,Single,0
10899.98,49,43300,7.4,Full-time,Some College,Married,0
10899.98,51,53400,5.0,Full-time,Graduate,Single,1
10899.98,28,73800,2.3,Full-time,Graduate,Married,0
10899.98,48,20000,12.1,Full-time,Bachelor,Divorced,1
10899.98,53,47400,8.8,part time,Advanced,Married,1
10899.98,54,67300,1.7,self employed,Bachelor,Married,0
10899.98,39,22400,0.2,part time,High School,Married,1
10899.98,24,21000,2.7,Full-time,High School,Single,1
10899.98,35,46900,2.3,Full-time,Bachelor,Single,2
10899.98,18,34500,0.2,full-time,Bachelor,Single,1
10899.98,45,37000,2.0,Full-time,Bachelor,Married,2
10899.98,33,22700,7.7,self emp,High School,Married,4
10899.98,42,39900,0.9,self employed,Bachelor,Divorced,0
10899.98,35,110300,0.3,contractor,Bachelor,Married,1
10899.98,41,34700,5.6,fulltime,High School,Married,1
10899.98,28,38000,1.4,ft,Bachelor,Divorced,1
10899.98,63,33400,4.3,Full-time,Some College,Divorced,1
10899.98,53,36400,5.2,self-employed,High School,Married,1
10899.98,31,58600,1.1,contract,Bachelor,Married,2
10899.98,49,89400,6.5,ft,Bachelor,Married,3
10899.98,22,20000,4.7,full-time,Bachelor,Single,0
10899.98,37,59600,5.7,Full-time,Some College,Married,1
10899.98,57,25800,13.0,self employed,High School,Single,0
10899.98,33,49300,0.7,self-employed,Graduate,Married,3
10899.98,39,39000,4.3,self employed,Bachelor,Married,4
10899.98,38,100200,14.0,ft,Bachelor,Married,4
10899.98,29,75700,4.2,full-time,Bachelor,Married,2
10899.98,50,57400,1.8,fulltime,Graduate,Married,2
10899.98,31,34600,6.8,part-time,Advanced,Married,0
10899.98,27,78900,7.7,fulltime,Bachelor,Married,1
10899.98,50,90900,1.8,self emp,Bachelor,Single,1
10899.98,48,28200,4.5,Full-time,Graduate,Single,0
10899.98,36,22500,5.8,fulltime,Bachelor,Married,3
10899.98,55,41700,5.7,full-time,Graduate,Married,2
10899.98,53,44600,1.0,self employed,High School,Married,0
10899.98,21,36000,3.1,Full-time,Some College,Married,5
10899.98,29,41300,6.7,full-time,Bachelor,Single,0
10899.98,29,47200,10.5,Full-time,Graduate,Single,1
10899.98,23,27600,5.4,self-employed,High School,Single,1
10899.98,55,52700,7.7,self emp,Graduate,Married,0
10899.98,42,38100,7.7,full-time,Graduate,Single,1
10899.98,32,57800,6.1,ft,Some College,Married,0
10899.98,50,104900,4.1,self employed,Bachelor,Married,0
10899.98,41,79200,4.0,self-employed,Bachelor,Married,0
10899.98,32,31400,7.2,Full-time,Bachelor,Single,0
10899.98,35,55300,4.1,Full-time,High School,Married,3
10899.98,29,65100,0.2,fulltime,Bachelor,Single,0
10899.98,42,38300,2.1,part time,Bachelor,Divorced,0
10899.98,55,25500,5.3,self employed,High School,Married,3
10899.98,40,57500,5.7,contract,Bachelor,Married,0
10899.98,28,26200,1.5,Full-time,Bachelor,Single,0
10899.98,20,37500,0.7,ft,Some College,Married,2
10899.98,41,44200,5.2,pt,High School,Married,4
10899.98,35,20000,8.5,ft,High School,Single,1
10899.98,24,20000,6.9,self employed,Some College,Married,1
10899.98,25,20000,6.3,full-time,High School,Married,2
10899.98,56,21600,4.4,Full-time,Some College,Married,1
10899.98,27,56800,2.1,ft,Some College,Single,0
10899.98,29,61900,10.2,self employed,Bachelor,Married,2
10899.98,50,93700,4.7,full-time,Some College,Married,1
10899.98,27,24000,2.4,self employed,Some College,Single,0
10899.98,50,107500,11.7,fulltime,Graduate,Married,3
10899.98,33,60500,2.5,ft,Some College,Married,2
10899.98,44,38000,3.7,full-time,Bachelor,Married,2
10899.98,49,38700,4.8,fulltime,Graduate,Married,2
10899.98,37,51600,9.0,Full-time,Advanced,Married,1
10899.98,51,64200,5.4,self-employed,Advanced,Single,0
10899.98,50,73900,5.3,contract,Bachelor,Single,0
10899.98,20,20000,2.8,fulltime,High School,Married,1
10899.98,31,53300,4.4,self employed,Some College,Single,1
10899.98,52,88300,7.5,self emp,Bachelor,Single,1
10899.98,48,39700,7.8,full-time,Graduate,Married,2
10899.98,18,20000,0.4,ft,Bachelor,Single,0
10899.98,65,38300,5.9,Full-time,High School,Married,3
10899.98,45,82300,2.6,self emp,Advanced,Married,2
10899.98,32,56100,3.8,Full-time,Bachelor,Married,1
10899.98,40,20000,2.8,fulltime,Bachelor,Married,1
10899.98,40,60500,11.3,self emp,Some College,Married,1
10899.98,26,26800,2.8,Full-time,Bachelor,Married,1
10899.98,36,38900,6.7,Full-time,Some College,Married,3
10899.98,38,80100,3.3,contract,Bachelor,Married,0
10899.98,31,50200,8.5,self-employed,Some College,Married,2
10899.98,51,71900,5.4,ft,Bachelor,Married,0
10899.98,53,48200,3.1,full-time,Bachelor,Married,2
10899.98,46,138300,7.2,ft,Advanced,Married,2
10899.98,45,55800,3.7,part time,Bachelor,Single,1
10899.98,25,20000,2.6,ft,Bachelor,Married,2
10899.98,45,22800,5.1,fulltime,High School,Divorced,1
10899.98,66,34100,5.5,Full-time,Advanced,Divorced,1
10899.98,25,28500,6.9,self employed,Bachelor,Divorced,0
10899.98,41,50100,2.6,ft,Some College,Married,2
10899.98,42,28100,3.8,pt,Some College,Divorced,1
10899.98,44,75600,4.1,full-time,Bachelor,Single,2
10899.98,37,77900,3.5,Full-time,Bachelor,Single,0
10899.98,49,46800,8.6,Full-time,Some College,Married,2
10899.98,38,48300,4.7,Full-time,Graduate,Married,2
10899.98,41,139602,6.7,self emp,Some College,Married,3
10899.98,54,27200,6.8,ft,Some College,Married,1
10899.98,37,30900,1.0,fulltime,Some College,Single,0
10899.98,39,43800,8.4,ft,Some College,Single,0
10899.98,26,20000,4.2,Full-time,Bachelor,Married,3
10899.98,56,53200,3.5,full-time,High School,Married,1
10899.98,47,30600,5.2,ft,Graduate,Married,2
10899.98,40,43700,5.9,self employed,Some College,Divorced,0
10899.98,24,36800,5.6,fulltime,Bachelor,Single,0
10899.98,46,38000,8.5,full-time,Some College,Divorced,0
10899.98,38,52200,0.3,fulltime,Graduate,Single,1
10899.98,36,20000,5.2,self employed,Graduate,Single,3
10899.98,23,30300,1.4,full-time,Bachelor,Single,1
10899.98,47,121800,9.5,self employed,Graduate,Divorced,0
10899.98,33,28000,2.7,Full-time,High School,Married,1
10899.98,21,23200,3.6,part time,High School,Single,0
10899.98,40,139602,5.0,Full-time,Graduate,Married,0
10899.98,42,67900,8.3,contract,High School,Single,2
10899.98,21,40900,3.8,Full-time,High School,Married,3
10899.98,35,69700,5.7,self-employed,Graduate,Married,2
10899.98,29,40400,1.4,self employed,Bachelor,Married,1
10899.98,30,20600,9.0,part time,High School,Married,1
10899.98,31,33200,1.8,full-time,Some College,Single,1
10899.98,45,53700,12.5,Full-time,Bachelor,Married,4
10899.98,33,82700,0.8,self employed,Some College,Married,2
10899.98,55,44900,0.2,self employed,Some College,Married,0
10899.98,41,25900,6.5,pt,Graduate,Married,2
10899.98,43,61800,6.9,part time,Bachelor,Married,0
10899.98,41,32700,2.1,Full-time,Some College,Single,0
10899.98,36,44600,2.2,Full-time,Some College,Married,2
10899.98,41,90600,0.5,self-employed,Graduate,Married,2
10899.98,39,24600,2.4,self employed,Some College,Single,2
10899.98,34,23400,3.0,Full-time,High School,Divorced,2
10899.98,33,51900,5.5,Full-time,Advanced,Single,1
10899.98,42,84000,9.2,full-time,Graduate,Married,3
10899.98,36,41900,7.3,Full-time,Some College,Married,0
10899.98,22,37900,3.9,Full-time,Graduate,Married,0
10899.98,35,57700,8.6,self employed,Some College,Single,0
10899.98,52,84500,6.7,Full-time,Advanced,Married,1
10899.98,30,37200,2.3,Full-time,Bachelor,Married,1
10899.98,31,30400,2.6,ft,High School,Married,1
10899.98,39,86300,3.2,part time,Bachelor,Married,2
10899.98,21,21700,3.7,Full-time,High School,Single,0
10899.98,43,34600,5.5,full-time,Bachelor,Divorced,1
10899.98,18,25700,0.7,Full-time,Graduate,Married,3
10899.98,23,37000,1.4,fulltime,Graduate,Single,2
10899.98,34,41900,8.5,part time,Graduate,Single,1
10899.98,49,46500,5.0,fulltime,High School,Single,1
10899.98,24,32100,3.9,part time,Bachelor,Single,0
10899.98,53,39300,8.1,Full-time,High School,Married,4
10899.98,44,88500,4.7,Full-time,Bachelor,Single,0
10899.98,33,53000,3.2,self emp,High School,Married,5
10899.98,51,80600,0.4,ft,Graduate,Single,1
10899.98,38,43000,14.0,part-time,Bachelor,Single,0
10899.98,43,76700,9.7,part time,Advanced,Married,2
10899.98,31,33900,3.5,self employed,High School,Single,0
10899.98,39,25000,1.8,part-time,High School,Divorced,2
10899.98,18,20000,0.2,pt,High School,Married,0
10899.98,37,63700,10.4,Full-time,High School,Single,0
10899.98,39,55600,11.2,Full-time,Graduate,Married,2
10899.98,18,20000,0.2,fulltime,Bachelor,Single,2
10899.98,62,26600,5.2,self emp,Advanced,Married,2
10899.98,35,20000,10.9,self-employed,Some College,Married,5
10899.98,45,32600,1.4,pt,High School,Divorced,1
10899.98,55,42300,3.4,Full-time,Some College,Married,1
10899.98,37,25600,10.0,contract,Some College,Married,1
10899.98,32,47400,7.7,self employed,Bachelor,Single,1
10899.98,25,20000,5.6,Full-time,Some College,Married,2
10899.98,56,58400,9.1,fulltime,Graduate,Married,0
10899.98,60,28300,4.4,full-time,Bachelor,Married,3
10899.98,40,56000,2.3,Full-time,Some College,Married,1
10899.98,54,60400,8.1,fulltime,Bachelor,Married,1
10899.98,32,49400,1.3,contract,Bachelor,Single,1
10899.98,32,42600,6.7,fulltime,High School,Married,2
10899.98,49,116700,8.6,pt,Graduate,Divorced,1
10899.98,30,32300,10.1,part time,Graduate,Married,0
10899.98,31,58100,10.8,fulltime,Bachelor,Single,2
10899.98,45,20000,1.2,Full-time,Bachelor,Divorced,2
10899.98,43,61000,3.1,pt,Some College,Single,1
10899.98,24,112600,4.2,self employed,Bachelor,Married,3
10899.98,53,69500,13.3,Full-time,Graduate,Married,0
10899.98,34,36700,7.0,self-employed,Some College,Married,1
10899.98,44,42700,6.0,Full-time,High School,Single,0
10899.98,29,65200,9.6,part time,Bachelor,Married,3
10899.98,32,38000,5.5,fulltime,Bachelor,Divorced,0
10899.98,43,48700,6.1,self-employed,High School,Divorced,0
10899.98,32,72400,4.5,Full-time,Bachelor,Married,2
10899.98,33,64200,5.9,self emp,Bachelor,Married,2
10899.98,35,51600,2.9,Full-time,Bachelor,Married,0
10899.98,35,20500,12.1,pt,Bachelor,Married,4
10899.98,53,26200,7.7,Full-time,Some College,Married,1
10899.98,47,49100,4.3,fulltime,Some College,Married,2
10899.98,60,44500,7.4,full-time,Some College,Married,3
10899.98,60,57600,6.7,fulltime,Some College,Single,0
10899.98,54,83400,9.8,pt,Advanced,Divorced,2
10899.98,51,45300,7.0,self-employed,Bachelor,Married,0
10899.98,62,113700,9.2,self employed,High School,Married,3
10899.98,36,37700,6.5,part time,High School,Single,0
10899.98,33,72300,6.5,Full-time,High School,Divorced,0
10899.98,47,52700,5.6,ft,Graduate,Divorced,1
10899.98,56,20000,8.5,self-employed,High School,Divorced,0
10899.98,65,20000,2.9,self emp,Advanced,Single,0
10899.98,30,67800,3.9,part-time,Some College,Married,2
10899.98,30,66500,2.9,Full-time,Bachelor,Single,0
10899.98,43,43500,4.9,Full-time,High School,Divorced,0
10899.98,21,34100,3.3,self emp,Bachelor,Single,2
10899.98,51,20000,2.5,full-time,Bachelor,Married,0
10899.98,25,46600,7.2,fulltime,Some College,Married,1
10899.98,24,32200,2.6,part time,High School,Single,0
10899.98,28,30400,4.7,Full-time,Bachelor,Married,2
10899.98,52,86600,3.2,ft,Graduate,Divorced,0
10899.98,32,51100,8.9,self employed,Graduate,Married,0
10899.98,29,55100,5.2,self employed,Graduate,Single,0
10899.98,28,46600,5.5,fulltime,Bachelor,Single,0
10899.98,28,25400,10.5,ft,Some College,Married,1
10899.98,31,43500,10.6,part time,High School,Married,1
10899.98,20,20000,2.7,ft,Bachelor,Single,0
10899.98,52,45200,6.2,full-time,Bachelor,Married,1
10899.98,29,55100,10.1,Full-time,Graduate,Single,1
10899.98,32,32300,8.2,ft,Graduate,Married,1
10899.98,45,20000,5.2,full-time,Graduate,Married,2
10899.98,50,59700,2.7,Full-time,High School,Single,1
10899.98,63,31100,10.4,Full-time,Bachelor,Married,1
10899.98,40,107600,4.8,Full-time,Bachelor,Married,2
10899.98,38,34100,7.6,Full-time,Advanced,Single,0
10899.98,38,70700,1.6,full-time,Graduate,Single,0
10899.98,43,48200,5.1,full-time,High School,Single,1
10899.98,48,24300,10.3,self emp,High School,Married,4
10899.98,41,29000,5.0,contract,Bachelor,Single,1
10899.98,48,74200,5.8,part-time,Graduate,Married,2
10899.98,28,20800,1.2,Full-time,Some College,Married,1
10899.98,32,20000,5.3,Full-time,High School,Married,2
10899.98,45,78600,12.3,contract,Graduate,Married,2
10899.98,26,69300,8.0,full-time,Advanced,Single,1
10899.98,45,78900,13.5,self emp,Advanced,Married,0
10899.98,47,59200,6.3,ft,Some College,Married,2
10899.98,43,113700,5.8,Full-time,Graduate,Divorced,1
10899.98,51,60900,3.5,full-time,Advanced,Single,2
10899.98,53,82100,5.1,Full-time,Bachelor,Married,0
10899.98,29,42900,6.4,self emp,High School,Single,0
10899.98,46,97400,5.9,self emp,Advanced,Married,4
10899.98,20,34400,0.8,self employed,Some College,Single,1
10899.98,23,33200,5.3,full-time,Bachelor,Single,1
10899.98,53,31800,4.1,part time,High School,Single,0
10899.98,33,24000,7.3,Full-time,Advanced,Married,2
10899.98,42,32700,3.4,pt,Graduate,Divorced,0
10899.98,38,68700,3.2,self emp,Some College,Married,0
10899.98,37,85200,6.2,Full-time,Advanced,Single,0
10899.98,24,29800,6.4,fulltime,Bachelor,Single,1
10899.98,43,38200,0.2,ft,Graduate,Married,1
10899.98,58,20000,4.2,Full-time,Bachelor,Divorced,0
10899.98,39,101900,6.8,self employed,Bachelor,Married,2
10899.98,28,35900,1.4,ft,Bachelor,Single,1
10899.98,53,42700,3.8,fulltime,High School,Single,2
10899.98,39,33900,9.3,Full-time,Some College,Married,1
10899.98,40,24900,7.4,self emp,High School,Married,2
10899.98,36,68800,0.4,Full-time,Advanced,Married,2
10899.98,30,43800,8.1,Full-time,Some College,Single,0
10899.98,33,73200,6.9,part time,Graduate,Single,2
10899.98,36,39100,6.3,pt,High School,Married,0
10899.98,38,90200,10.7,pt,Bachelor,Single,0
10899.98,59,26700,9.3,Full-time,Graduate,Married,2
10899.98,26,23700,1.5,fulltime,Advanced,Married,1
10899.98,29,20000,3.2,ft,Some College,Married,3
10899.98,25,35000,6.7,full-time,High School,Single,1
10899.98,48,44400,6.3,self employed,Bachelor,Married,0
10899.98,25,27400,7.8,Full-time,Some College,Married,1
10899.98,25,20000,5.3,pt,High School,Married,1
10899.98,39,47000,4.0,self employed,High School,Married,2
10899.98,53,20000,3.2,part time,High School,Single,1
10899.98,39,43300,8.8,full-time,Bachelor,Married,1
10899.98,28,74300,11.0,Full-time,Some College,Single,0
10899.98,37,20000,6.1,fulltime,Some College,Married,3
10899.98,28,22600,4.5,part time,Some College,Married,1
10899.98,46,39900,6.5,part time,High School,Married,1
10899.98,43,29700,6.9,part-time,Advanced,Married,3
10899.98,21,20000,3.8,contractor,Some College,Single,1
10899.98,37,42000,11.6,self emp,Bachelor,Single,0
10899.98,44,45600,5.9,fulltime,Bachelor,Divorced,0
10899.98,60,43100,4.1,self employed,Some College,Married,1
10899.98,39,54500,11.6,ft,Bachelor,Married,0
10899.98,35,36400,8.5,fulltime,Bachelor,Married,0
10899.98,36,38200,5.6,part-time,High School,Single,2
10899.98,29,49000,5.6,ft,High School,Divorced,0
10899.98,33,46800,10.2,fulltime,High School,Married,1
10899.98,55,103000,7.8,fulltime,Advanced,Divorced,0
10899.98,23,20000,5.1,ft,Bachelor,Single,2
10899.98,27,59100,4.5,fulltime,Some College,Single,2
10899.98,25,54200,2.4,Full-time,Advanced,Single,2
10899.98,42,55500,6.2,full-time,Bachelor,Married,0
10899.98,19,20000,1.3,fulltime,Bachelor,Single,3
10899.98,20,20000,2.0,Full-time,Bachelor,Single,3
10899.98,31,32900,0.8,ft,High School,Married,2
10899.98,34,20000,1.3,full-time,Some College,Married,1
10899.98,51,30000,5.7,self employed,Advanced,Married,3
10899.98,41,30800,3.6,Full-time,Some College,Married,0
10899.98,54,20000,3.7,fulltime,Some College,Married,1
10899.98,60,45300,0.2,fulltime,Some College,Married,5
10899.98,52,56400,6.2,Full-time,Bachelor,Divorced,3
10899.98,32,37800,11.5,ft,Bachelor,Married,0
10899.98,65,41000,9.2,self-employed,Bachelor,Married,3
10899.98,47,31800,11.1,fulltime,Bachelor,Single,0
10899.98,38,40300,10.6,fulltime,Advanced,Single,1
10899.98,51,47300,1.3,Full-time,High School,Single,0
10899.98,52,39600,4.6,Full-time,Bachelor,Married,1
10899.98,25,20000,5.7,Full-time,High School,Single,1
10899.98,27,22300,0.7,part-time,High School,Married,1
10899.98,42,64900,2.6,self employed,Bachelor,Married,3
10899.98,42,52200,3.3,Full-time,Advanced,Divorced,1
10899.98,58,73100,5.2,Full-time,Advanced,Married,1
10899.98,49,20200,8.7,ft,Graduate,Married,0
10899.98,40,139602,0.3,fulltime,Graduate,Married,0
10899.98,46,59900,1.1,contractor,Graduate,Married,3
10899.98,37,58400,5.6,self employed,Some College,Married,1
10899.98,30,20000,8.5,ft,High School,Married,1
10899.98,29,27400,4.3,ft,Bachelor,Married,0
10899.98,25,30900,0.2,self employed,Some College,Married,3
10899.98,57,51400,10.0,fulltime,Graduate,Single,1
10899.98,39,44300,6.6,Full-time,Graduate,Married,1
10899.98,33,46100,6.8,Full-time,Bachelor,Single,0
10899.98,40,38600,13.3,ft,Graduate,Married,0
10899.98,25,28800,3.1,ft,High School,Single,5
10899.98,40,65300,11.1,full-time,Graduate,Single,1
10899.98,53,33600,7.7,ft,Bachelor,Married,0
10899.98,32,20000,12.9,self emp,Some College,Single,1
10899.98,28,27000,5.2,contract,Bachelor,Married,1
10899.98,19,33600,1.4,Full-time,Bachelor,Married,0
10899.98,38,64600,9.3,pt,Some College,Single,1
10899.98,48,47500,10.8,contract,Bachelor,Single,1
10899.98,39,83300,3.8,part-time,Bachelor,Single,0
10899.98,54,38900,5.9,fulltime,Graduate,Married,1
10899.98,46,27300,7.2,self-employed,Some College,Divorced,2
10899.98,58,29100,6.2,contract,Graduate,Single,1
10899.98,36,25000,4.7,ft,Some College,Married,1
10899.98,27,30500,5.9,part time,Some College,Single,0
10899.98,28,53300,4.5,fulltime,Bachelor,Single,0
10899.98,45,76200,2.9,part time,Graduate,Married,0
10899.98,59,20000,4.4,Full-time,High School,Married,0
10899.98,23,21800,2.8,self employed,Some College,Single,2
10899.98,36,28200,5.8,self-employed,Advanced,Married,2
10899.98,28,45400,2.3,full-time,Graduate,Single,2
10899.98,57,76600,0.7,fulltime,Advanced,Married,2
10899.98,51,45700,6.7,contract,Some College,Married,0
10899.98,32,20000,3.7,fulltime,High School,Single,1
10899.98,43,41400,7.1,self employed,Bachelor,Single,0
