cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
10166,2650.0,499.51,78.0,0.218,0.21792830188679202,0.029,0.56,44688.0,44688.0,35112.0,577.51,6930.12,0.081761006289308,47288.0,2072.49
10167,3450.0,434.95,1317.56,0.508,0.507973913043478,0.382,0.273,24815.7,24815.7,66084.3,1752.51,21030.12,5.743961352657005,262615.7,1697.49
10168,1958.33,361.33,486.55,0.433,0.43296,0.248,0.366,18300.0,18300.0,31700.0,847.88,10174.56,0.923404255319148,40000.0,1110.45
10169,1691.67,267.05,1374.11,0.97,0.9701438423645311,0.812,0.812,22248.8,22248.8,5151.2,1641.16,19693.92,1.408866995073891,50848.8,50.50666666666689
10170,3883.33,966.16,403.85,0.353,0.35279227467811103,0.10400000000000001,0.435,36583.5,36583.5,47516.5,1370.01,16440.12,0.26609442060085803,48983.5,2513.32
10171,3358.33,550.26,1761.78,0.6880000000000001,0.6884486352357321,0.525,0.664,26692.8,26692.8,13507.2,2312.04,27744.48,8.419354838709678,365992.8,1046.29
10172,2000.0,320.2,480.62,0.4,0.40041000000000004,0.24,0.505,10453.5,10453.5,10246.5,800.82,9609.84,0.7833333333333331,29253.5,1199.18
10173,2408.33,698.56,159.0,0.356,0.35608027681660903,0.066,0.442,25989.6,25989.6,32810.4,857.56,10290.72,0.183391003460207,31289.6,1550.77
10174,2650.0,290.85,207.0,0.188,0.187867924528301,0.078,0.657,18658.8,18658.8,9741.2,497.85,5974.200000000001,0.216981132075471,25558.8,2152.15
10175,2742.0,1011.95,3031.77,1.475,1.474913069908814,1.106,0.275,16940.0,16940.0,44660.0,4043.72,48524.64,12.243161094224924,419740.0,-1302.0533333333335
10176,3158.0,674.26,2183.98,0.905,0.9049836411609491,0.6910000000000001,0.421,37426.9,37426.9,51473.1,2858.24,34298.88,10.62532981530343,440126.9,300.0933333333337
10177,3583.33,1031.08,204.09,0.34500000000000003,0.34469860465116203,0.057,0.683,29294.7,41731.3,19368.7,1235.17,14822.039999999995,0.20930232558139503,50731.3,2348.163333333334
10178,3050.0,457.9,57.0,0.169,0.168819672131147,0.019,0.47300000000000003,32589.7,32589.7,36310.3,514.9,6178.799999999999,0.05191256830601,34489.7,2535.1
10179,4267.0,391.58,45.84,0.10300000000000001,0.102520312499999,0.011,0.273,38847.9,38847.9,103452.1,437.42,5249.039999999999,0.02734375,40247.9,3829.25
10180,4200.0,582.66,1083.87,0.397,0.39679285714285706,0.258,0.221,34321.3,34321.3,120978.7,1666.5299999999995,19998.36,4.849206349206349,278721.3,2533.4700000000003
10181,3041.67,362.78,784.43,0.377,0.37716493150684904,0.258,0.468,55317.6,55317.6,62882.4,1147.21,13766.52,4.347945205479452,214017.6,1894.46
10182,1666.67,626.05,2999.9,2.176,2.17557,1.8,0.459,22995.9,22995.9,27104.1,3625.95,43511.4,15.62,335395.9,-1959.283333333333
10183,2250.0,773.04,2807.08,1.591,1.591164444444444,1.248,0.8210000000000001,48521.1,48521.1,10578.9,3580.12,42961.44,13.8,421121.1,-1330.12
10184,4550.0,1355.7,644.48,0.44,0.43960000000000005,0.14200000000000002,0.483,79888.2,79888.2,85511.8,2000.18,24002.16,0.362637362637362,99688.2,2549.82
10185,3500.0,496.78,546.0,0.298,0.297937142857142,0.156,0.666,80719.2,80719.2,40480.8,1042.78,12513.36,0.433333333333333,98919.2,2457.22
10186,6475.0,2047.61,290.01,0.361,0.36102239382239304,0.045,0.052000000000000005,9266.4,9266.4,168933.6,2337.62,28051.44,0.079794079794079,15466.4,4137.38
10187,8166.67,730.71,1854.35,0.317,0.316537959183673,0.227,0.198,56311.2,56311.2,228088.8,2585.06,31020.72,3.765306122448979,425311.2,5581.606666666667
10188,2091.67,446.98,171.0,0.295,0.29544860557768904,0.082,0.47200000000000003,28414.4,28414.4,31785.6,617.98,7415.76,0.227091633466135,34114.4,1473.6866666666665
10189,4108.33,459.31,269.69,0.177,0.17744421906693703,0.066,0.292,37463.6,37463.6,90836.4,729.0,8748.0,0.168356997971602,45763.6,3379.33
10190,2158.33,491.52,1383.63,0.869,0.8687953667953661,0.641,0.197,5259.9,5259.9,21440.1,1875.15,22501.800000000003,9.783783783783784,258659.9,283.18
10191,4767.0,1665.91,717.59,0.5,0.500034965034965,0.151,0.464,43848.0,43848.0,50652.0,2383.5,28602.0,2.505244755244755,187148.0,2383.17
10192,3283.33,683.53,2042.41,0.8300000000000001,0.830235532994923,0.622,0.41300000000000003,32750.9,32750.9,46549.1,2725.94,32711.28,7.799492385786802,340050.9,557.39
10193,2108.0,766.53,39.0,0.382,0.38206956521739105,0.018000000000000002,0.8290000000000001,19398.6,19398.6,4001.4,805.53,9666.36,0.051383399209486,20698.6,1302.8
10194,4283.33,324.74,1868.95,0.512,0.512145525291828,0.436,0.38,26790.0,26790.0,43710.0,2193.69,26324.28,0.41245136186770404,47990.0,2089.643333333333
10195,1667.0,408.42,537.25,0.5670000000000001,0.5674020000000001,0.322,0.719,11863.5,11863.5,4636.5,945.67,11348.04,0.79,27663.5,721.0
10196,6258.33,1017.6,509.62,0.244,0.24402982689747002,0.081,0.623,29294.7,99929.2,60470.8,1527.22,18326.64,0.207723035952063,115529.2,4731.11
10197,6025.0,1572.5,478.9,0.34,0.340481327800829,0.079,0.28500000000000003,61788.0,61788.0,155012.0,2051.4,24616.800000000003,0.143845089903181,72188.0,3973.6
10198,2383.0,311.66,3917.35,1.774,1.77440979020979,1.6440000000000001,0.5710000000000001,39570.3,39570.3,29729.7,4229.01,50748.12,18.283216783216783,562470.3,-1845.68
10199,1667.0,456.02,220.38,0.406,0.40584000000000003,0.132,0.808,12200.8,12200.8,2899.2,676.4,8116.799999999999,0.33,18800.8,990.27
10200,2950.0,776.96,957.97,0.588,0.5881118644067791,0.325,0.266,21865.2,21865.2,60334.8,1734.93,20819.16,0.5706214689265531,42065.2,1215.07
10201,3333.33,975.51,363.0,0.402,0.401553,0.109,0.225,6300.0,6300.0,21700.0,1338.51,16062.12,0.3025,18400.0,1994.8233333333333
10202,1667.0,84.25,240.0,0.195,0.19455000000000003,0.14400000000000002,0.47900000000000004,23231.5,23231.5,25268.5,324.25,3891.0,0.4,31231.5,1342.4166666666667
10203,4466.67,1760.14,140.08,0.425,0.425422388059701,0.031,0.658,29294.7,93830.8,48769.2,1900.22,22802.64,0.11753731343283501,100130.8,2566.45
10204,7000.0,2537.09,533.34,0.439,0.43863285714285705,0.076,0.397,52364.3,52364.3,79535.7,3070.43,36845.16,0.19047619047619002,68364.3,3929.57
10205,3033.33,577.77,1742.31,0.765,0.764861538461538,0.5740000000000001,0.935,50864.0,50864.0,3536.0,2320.08,27840.96,6.6813186813186825,294064.0,713.25
10206,2033.33,779.68,1114.57,0.932,0.9315983606557371,0.548,0.482,7422.8,7422.8,7977.2,1894.25,22731.0,1.709016393442623,49122.8,139.08
10207,5666.67,1892.58,1531.64,0.604,0.6042741176470581,0.27,0.524,97568.8,97568.8,88631.2,3424.22,41090.64,4.655882352941177,414168.8,2242.45
10208,1975.0,554.25,516.0,0.542,0.541898734177215,0.261,0.835,43253.0,43253.0,8547.0,1070.25,12843.0,0.725738396624472,60453.0,904.75
10209,3542.0,719.91,1912.07,0.743,0.743147294117647,0.54,0.59,60062.0,60062.0,41738.0,2631.98,31583.76,8.12,405162.0,909.69
10210,2291.67,275.11,3486.65,1.641,1.6414952727272731,1.521,0.274,12412.2,12412.2,32887.8,3761.76,45141.12,15.258181818181818,432012.2,-1470.09
10211,2525.0,329.73,432.49,0.302,0.301869306930693,0.171,0.16,4320.0,4320.0,22680.0,762.22,9146.64,2.221122112211221,71620.0,1762.78
10212,5750.0,772.79,312.3,0.189,0.18871130434782601,0.054,0.373,50728.0,50728.0,85272.0,1085.09,13021.079999999998,0.139130434782608,60328.0,4664.91
10213,4075.0,1148.31,203.36,0.332,0.331698159509202,0.05,0.41600000000000004,36608.0,36608.0,51392.0,1351.67,16220.04,0.167689161554192,44808.0,2723.33
10214,4466.67,229.9,273.0,0.113,0.11258955223880501,0.061,0.719,44002.8,44002.8,17197.2,502.9,6034.799999999999,0.169776119402985,53102.8,3963.766666666667
10215,2850.0,618.93,1353.18,0.6920000000000001,0.691968421052631,0.47500000000000003,0.729,21141.0,21141.0,7859.0,1972.11,23665.32,5.748538011695906,217741.0,877.8899999999999
10216,2600.0,498.98,1716.98,0.852,0.852292307692307,0.66,0.271,24579.7,24579.7,66120.3,2215.96,26591.52,6.592948717948718,230279.7,384.04
10217,3033.33,844.3,1400.1,0.74,0.7399120879120871,0.462,0.38,28690.0,28690.0,46810.0,2244.4,26932.8,6.123626373626373,251590.0,788.9333333333338
10218,1666.67,595.71,1586.39,1.309,1.30926,0.9520000000000001,0.358,18580.2,18580.2,33319.8,2182.1000000000004,26185.200000000004,9.88,216180.2,-515.4333333333336
10219,2925.0,1028.23,435.23,0.5,0.5003282051282051,0.149,0.126,5506.2,5506.2,38193.8,1463.46,17561.52,0.264957264957264,14806.2,1461.54
10220,5450.0,876.76,625.86,0.276,0.275710091743119,0.115,0.496,72416.0,72416.0,73584.0,1502.62,18031.44,1.542813455657492,173316.0,3947.38
10221,1700.0,551.84,75.0,0.369,0.36872941176470503,0.044,0.245,9775.5,9775.5,30124.5,626.84,7522.08,0.12254901960784301,12275.5,1073.16
10222,3666.67,1402.46,1427.23,0.772,0.771733636363636,0.389,0.149,18893.2,18893.2,107906.8,2829.69,33956.28,6.218181818181818,292493.2,836.98
10223,3916.67,534.86,1519.21,0.524,0.524443404255319,0.388,0.269,34727.9,34727.9,94372.1,2054.07,24648.840000000004,5.227659574468085,280427.9,1862.6
10224,2992.0,1132.07,263.37,0.466,0.46644233983286904,0.088,0.498,28585.2,28585.2,28814.8,1395.44,16745.28,0.32033426183844005,40085.2,1596.23
10225,2925.0,608.28,522.71,0.387,0.386663247863247,0.179,0.644,61824.0,61824.0,34176.0,1130.99,13571.88,0.558404558404558,81424.0,1794.01
10226,4008.33,285.14,196.31,0.12,0.12011226611226601,0.049,0.23900000000000002,25907.6,25907.6,82492.4,481.45,5777.4,0.08523908523908501,30007.6,3526.88
10227,2750.0,861.65,252.0,0.405,0.404963636363636,0.092,0.168,11625.6,11625.6,57574.4,1113.65,13363.8,0.254545454545454,20025.6,1636.35
10228,6641.67,558.36,164.31,0.109,0.10880853199498101,0.025,0.661,109065.0,109065.0,55935.0,722.6700000000001,8672.04,0.094102885821831,116565.0,5918.996666666667
10229,6125.0,1746.31,450.0,0.359,0.358581224489795,0.073,0.337,68849.1,68849.1,135450.9,2196.31,26355.72,0.204081632653061,83849.1,3928.69
10230,2316.67,599.86,99.76,0.302,0.301994244604316,0.043000000000000003,0.37,7622.0,7622.0,12978.0,699.62,8395.44,0.107913669064748,10622.0,1617.05
10231,2692.0,987.03,706.59,0.629,0.6292086687306501,0.263,0.643,28742.1,28742.1,15957.9,1693.62,20323.44,0.467492260061919,43842.1,998.05
10232,3216.67,656.97,48.0,0.219,0.21916165803108803,0.015,0.10300000000000001,11340.3,11340.3,98759.7,704.97,8459.64,0.041450777202072006,12940.3,2511.7
10233,1666.67,256.18,1507.39,1.058,1.058142,0.904,0.251,10366.3,10366.3,30933.7,1763.57,21162.840000000004,10.37,217766.3,-96.9
10234,2141.67,583.36,282.0,0.404,0.40405914396887105,0.132,0.755,57153.5,57153.5,18546.5,865.36,10384.32,0.36575875486381304,66553.5,1276.3066666666664
10235,9008.33,2001.86,495.0,0.277,0.277172247918593,0.055,0.218,39370.8,39370.8,141229.2,2496.86,29962.32,0.15263644773358,55870.8,6511.473333333334
10236,3500.0,258.51,177.0,0.124,0.12443142857142801,0.051000000000000004,0.628,26941.2,26941.2,15958.8,435.51,5226.12,0.14047619047619,32841.2,3064.49
10237,7750.0,932.34,2383.39,0.428,0.42783612903225804,0.308,0.811,51660.7,51660.7,12039.3,3315.73,39788.76,3.836559139784946,408460.7,4434.27
10238,1666.67,485.61,465.0,0.5700000000000001,0.570365999999999,0.279,0.302,7066.8,7066.8,16333.2,950.61,11407.32,0.775,22566.8,716.06
10239,4733.33,423.46,321.0,0.157,0.15728028169014002,0.068,0.5760000000000001,33235.2,33235.2,24464.8,744.46,8933.52,0.18838028169014,43935.2,3988.87
10240,4766.67,987.07,581.75,0.329,0.329123076923076,0.122,0.462,59089.8,59089.8,68810.2,1568.8200000000002,18825.840000000004,0.30594405594405505,76589.8,3197.85
10241,5400.0,1927.17,425.45,0.436,0.43567037037037004,0.079,0.419,38799.4,38799.4,53800.6,2352.62,28231.44,0.19907407407407401,51699.4,3047.38
10242,7650.0,1398.57,873.74,0.297,0.297033986928104,0.114,0.541,124051.3,124051.3,105248.7,2272.31,27267.72,0.290849673202614,150751.3,5377.6900000000005
10243,3058.33,492.29,1359.05,0.605,0.605342779291553,0.444,0.839,95646.0,95646.0,18354.0,1851.34,22216.08,5.926430517711172,313146.0,1206.99
10244,3441.67,821.48,1199.1,0.587,0.587093462469733,0.34800000000000003,0.332,35590.4,35590.4,71609.6,2020.58,24246.96,4.627118644067797,226690.4,1421.09
10245,3891.67,968.53,123.0,0.28,0.28047880085653104,0.032,0.502,32931.2,32931.2,32668.8,1091.53,13098.36,0.08779443254817901,37031.2,2800.14
10246,1666.67,348.51,2189.04,1.5230000000000001,1.5225300000000002,1.313,0.639,8370.9,8370.9,4729.1,2537.55,30450.6,14.86,305570.9,-870.8833333333334
10247,3367.0,630.06,27.0,0.195,0.195166336633663,0.008,0.359,24986.4,24986.4,44613.6,657.06,7884.719999999999,0.022277227722772002,25886.4,2709.61
10248,3433.0,899.69,51.0,0.277,0.27690000000000003,0.015,0.455,17472.0,17472.0,20928.0,950.69,11408.28,0.04126213592233,19172.0,2482.64
10249,4575.0,1219.71,99.0,0.28800000000000003,0.28824262295081904,0.022,0.403,27565.2,27565.2,40834.8,1318.71,15824.52,0.060109289617486,30865.2,3256.29
10250,7916.67,2095.45,787.37,0.364,0.364145684210526,0.099,0.374,41514.0,41514.0,69486.0,2882.82,34593.84,0.371578947368421,76814.0,5033.85
10251,3141.67,476.53,744.83,0.389,0.38876180371352703,0.23700000000000002,0.679,72177.7,72177.7,34122.3,1221.36,14656.320000000002,0.59946949602122,94777.7,1920.31
10252,2850.0,628.83,3377.16,1.4060000000000001,1.405610526315789,1.185,0.776,39653.6,39653.6,11446.4,4005.99,48071.88,12.807017543859649,477653.6,-1155.99
10253,8208.0,1124.5,1993.37,0.38,0.37984203045685205,0.243,0.49,112798.0,112798.0,117402.0,3117.87,37414.44,3.595939086294416,466998.0,5090.46
10254,3883.33,196.22,2104.23,0.592,0.592390557939914,0.542,0.302,11536.4,11536.4,26663.6,2300.45,27605.4,6.856223175965665,331036.4,1582.8833333333337
10255,1933.33,399.48,583.62,0.509,0.5085000000000001,0.302,0.365,14381.0,14381.0,25019.0,983.1,11797.2,1.043103448275862,38581.0,950.23
10256,2292.0,431.72,240.0,0.293,0.293114181818181,0.105,0.28700000000000003,23648.8,23648.8,58751.2,671.72,8060.64,0.29090909090909,31648.8,1619.9466666666665
10257,7766.67,417.85,752.84,0.151,0.15073261802575103,0.097,0.28700000000000003,29294.7,57227.8,142172.2,1170.69,14048.28,0.17489270386266,73527.8,6595.98
10258,7416.67,540.4,455.3,0.134,0.13425168539325802,0.061,0.553,135595.6,135595.6,109604.4,995.7,11948.4,0.15730337078651602,149595.6,6420.97
10259,3500.0,375.68,1942.08,0.662,0.6622171428571421,0.555,0.129,14744.7,14744.7,99555.3,2317.76,27813.119999999995,6.207142857142857,275444.7,1182.2400000000002
10260,2233.33,319.89,299.72,0.277,0.277437313432835,0.134,0.21,5985.0,5985.0,22515.0,619.61,7435.32,0.414179104477611,17085.0,1613.72
10261,8366.67,1508.41,980.82,0.298,0.297517529880478,0.117,0.5650000000000001,163172.0,163172.0,125628.0,2489.23,29870.76,0.211155378486055,184372.0,5877.4366666666665
10262,2142.0,457.65,1029.73,0.6940000000000001,0.694496498054474,0.481,0.5660000000000001,31922.4,31922.4,24477.6,1487.38,17848.56,7.346303501945525,220722.4,654.2866666666664
10263,1841.67,696.97,201.0,0.488,0.48758552036199004,0.109,0.559,12409.8,12409.8,9790.2,897.97,10775.64,0.303167420814479,19109.8,943.7
10264,6200.0,2401.82,317.52,0.439,0.43860322580645106,0.051000000000000004,0.464,86118.4,86118.4,99481.6,2719.34,32632.08,0.19086021505376302,100318.4,3480.66
10265,2525.0,933.1,1757.15,1.065,1.065445544554455,0.6960000000000001,0.501,35170.2,35170.2,35029.8,2690.25,32283.0,1.2145214521452141,71970.2,-165.25
10266,3833.0,592.39,1463.48,0.536,0.5363139130434781,0.382,0.313,28357.8,28357.8,62242.2,2055.87,24670.44,0.680434782608695,59657.8,1777.46
10267,2167.0,442.71,755.38,0.553,0.552964615384615,0.34900000000000003,0.612,23194.8,23194.8,14705.2,1198.09,14377.079999999998,0.8730769230769231,45894.8,968.58
10268,2925.0,925.1,2474.16,1.162,1.16214017094017,0.846,0.372,17372.4,17372.4,29327.6,3399.26,40791.12,8.31054131054131,309072.4,-474.26
10269,2342.0,402.59,994.89,0.597,0.5967886120996441,0.425,0.6960000000000001,13989.6,13989.6,6110.4,1397.48,16769.760000000002,0.754448398576512,35189.6,944.19
10270,3675.0,944.85,198.0,0.311,0.310979591836734,0.054,0.17,10098.0,10098.0,49302.0,1142.85,13714.2,0.149659863945578,16698.0,2532.15
10271,4217.0,1084.52,652.24,0.41200000000000003,0.41187984189723303,0.155,0.20700000000000002,29497.5,29497.5,113002.5,1736.76,20841.12,3.092885375494071,185997.5,2479.91
10272,5300.0,928.39,246.0,0.222,0.22158301886792403,0.046,0.894,159757.8,159757.8,18942.20000000001,1174.39,14092.679999999998,0.128930817610062,167957.8,4125.61
10273,3908.33,692.84,2594.35,0.841,0.841072068230277,0.664,0.315,39910.5,39910.5,86789.5,3287.19,39446.28,6.394456289978678,339810.5,621.14
10274,4741.67,411.31,1308.04,0.363,0.36260456942003505,0.276,0.483,64480.5,64480.5,69019.5,1719.35,20632.2,4.008787346221441,292580.5,3022.316666666667
10275,4341.67,1140.19,661.66,0.41500000000000004,0.41501343570057503,0.152,0.243,20460.6,20460.6,63739.4,1801.85,21622.2,0.46449136276391506,44660.6,2539.816666666667
10276,4142.0,1105.7,559.35,0.402,0.402024144869215,0.135,0.127,5981.7,5981.7,41118.3,1665.05,19980.6,0.496981891348088,30681.7,2476.62
10277,1700.0,370.36,563.7,0.549,0.5494470588235291,0.332,0.417,18473.1,18473.1,25826.9,934.06,11208.72,0.803921568627451,34873.1,765.94
10278,2683.33,500.61,345.0,0.315,0.315134161490683,0.129,0.148,13956.4,13956.4,80343.6,845.61,10147.32,0.35714285714285704,25456.4,1837.7233333333331
10279,2933.33,788.65,1593.15,0.812,0.811977272727272,0.543,0.579,61605.6,61605.6,44794.4,2381.8,28581.6,8.105113636363637,346905.6,551.53
10280,3716.67,1337.77,865.84,0.593,0.592899551569506,0.233,0.805,72128.0,72128.0,17472.0,2203.61,26443.32,0.5874439461883401,98328.0,1513.06
10281,5792.0,579.22,160.73,0.128,0.12776115107913602,0.028,0.241,12098.2,12098.2,38101.8,739.95,8879.400000000001,0.087769784172661,18198.2,5051.72
10282,1716.67,440.13,570.71,0.589,0.5888388349514561,0.332,0.603,21165.3,21165.3,13934.7,1010.84,12130.08,1.063106796116504,43065.3,705.83
10283,7367.0,2269.52,39.0,0.313,0.31337375565610803,0.005,0.296,81192.8,81192.8,193107.2,2308.52,27702.24,0.014705882352941001,82492.8,5058.15
10284,7667.0,1648.16,821.46,0.322,0.322124347826086,0.107,0.41100000000000003,121286.1,121286.1,173813.9,2469.62,29635.44,2.259782608695652,329186.1,5197.05
10285,1666.67,276.08,296.21,0.343,0.343373999999999,0.178,0.361,8411.3,8411.3,14888.7,572.29,6867.48,0.56,19611.3,1094.38
10286,4441.67,764.93,1498.9,0.51,0.509680300187617,0.337,0.28200000000000003,22024.2,22024.2,56075.8,2263.83,27165.96,5.292682926829268,304124.2,2177.84
10287,3258.0,996.6,435.29,0.439,0.4394547314578,0.134,0.334,14996.6,14996.6,29903.4,1431.89,17182.68,0.49360613810741605,34296.6,1826.44
10288,2517.0,512.54,2347.07,1.1360000000000001,1.136268874172185,0.933,0.549,21026.7,21026.7,17273.3,2859.61,34315.32,12.490066225165563,398226.7,-342.9433333333336
10289,5916.67,1093.5,99.01,0.202,0.201550985915492,0.017,0.113,23142.4,23142.4,181657.6,1192.51,14310.12,0.06338028169014001,27642.4,4724.16
10290,1666.67,359.01,258.0,0.37,0.370206,0.155,0.892,34877.2,34877.2,4222.8,617.01,7404.12,0.43,43477.2,1049.66
10291,3058.0,696.27,342.0,0.339,0.339488828337874,0.112,0.449,43104.0,43104.0,52896.0,1038.27,12459.24,0.310626702997275,54504.0,2020.0633333333333
10292,2783.33,296.0,399.0,0.25,0.249700598802395,0.14300000000000002,0.39,38766.0,38766.0,60634.0,695.0,8340.0,0.398203592814371,52066.0,2088.33
10293,2608.33,639.36,1145.8,0.684,0.684406389776357,0.439,0.907,53966.5,53966.5,5533.5,1785.16,21421.92,5.696485623003195,232266.5,823.1733333333336
10294,6083.33,473.46,1694.67,0.356,0.35640493150684904,0.279,0.525,81270.0,81270.0,73530.0,2168.13,26017.56,5.215068493150685,461970.0,3915.2
10295,9591.67,2158.62,1629.56,0.395,0.39494491746307503,0.17,0.5,37950.0,37950.0,37950.0,3788.18,45458.16,2.52128583840139,328150.0,5803.486666666666
10296,2433.0,809.27,1359.83,0.891,0.891410958904109,0.559,0.735,46452.0,46452.0,16748.0,2169.1,26029.2,8.684931506849315,300052.0,264.23
10297,9658.33,681.81,1587.79,0.23500000000000001,0.23498878343399401,0.164,0.138,27420.6,27420.6,171279.4,2269.6,27235.2,1.560828300258844,208320.6,7388.73
10298,2400.0,710.52,1743.63,1.023,1.0225625,0.727,0.393,36470.4,36470.4,56329.6,2454.15,29449.800000000003,10.07638888888889,326670.4,-54.15
10299,2900.0,339.55,357.0,0.24,0.24018965517241303,0.123,0.581,42471.1,42471.1,30628.9,696.55,8358.599999999999,0.341954022988505,54371.1,2203.45
10300,2200.0,659.86,468.0,0.513,0.512663636363636,0.213,0.28500000000000003,14307.0,14307.0,35893.0,1127.86,13534.320000000002,0.59090909090909,29907.0,1072.14
10301,3950.0,1032.88,1106.84,0.542,0.541701265822784,0.28,0.433,14462.2,14462.2,18937.8,2139.7200000000003,25676.640000000003,3.474683544303797,179162.2,1810.28
10302,2808.33,784.67,118.52,0.322,0.321610682492581,0.042,0.332,25663.6,25663.6,51636.4,903.19,10838.28,0.103857566765578,29163.6,1905.14
10303,4708.33,1068.8,199.54,0.269,0.26938194690265405,0.042,0.295,44132.0,44132.0,105468.0,1268.34,15220.079999999998,0.106194690265486,50132.0,3439.99
10304,3591.67,1016.55,325.41,0.374,0.37363155452436203,0.091,0.401,32481.0,32481.0,48519.0,1341.96,16103.52,0.22737819025522002,42281.0,2249.71
